id,label,template_id
6233,syntax_error,syntax_65
6234,missing_default,case_29
6235,unused_signal,unused_40
6236,comb_loop,loop_22
6237,syntax_error,syntax_31
6238,clean,clean_9
6239,blocking_misuse,blocking_5
6240,syntax_error,syntax_17
6241,clean,clean_4
6242,clean,clean_12
6243,missing_default,case_64
6244,missing_default,case_6
6245,clean,clean_1
6246,blocking_misuse,blocking_71
6247,width_mismatch,width_71
6248,multi_driver,mdrv_13
6249,width_mismatch,width_19
6250,width_mismatch,width_71
6251,clean,clean_6
6252,missing_default,case_78
6253,width_mismatch,width_73
6254,comb_loop,loop_105
6255,width_mismatch,width_65
6256,clean,clean_10
6257,latch_inference,latch_28
6258,clean,clean_18
6259,latch_inference,latch_40
6260,latch_inference,latch_22
6261,unused_signal,unused_101
6262,blocking_misuse,blocking_36
6263,width_mismatch,width_99
6264,clean,clean_4
6265,comb_loop,loop_7
6266,unused_signal,unused_13
6267,blocking_misuse,blocking_6
6268,width_mismatch,width_89
6269,latch_inference,latch_22
6270,clean,clean_14
6271,missing_default,case_56
6272,syntax_error,syntax_14
6273,clean,clean_4
6274,clean,clean_11
6275,latch_inference,latch_60
6276,unused_signal,unused_55
6277,syntax_error,syntax_48
6278,latch_inference,latch_76
6279,unused_signal,unused_51
6280,multi_driver,mdrv_8
6281,latch_inference,latch_24
6282,clean,clean_3
6283,blocking_misuse,blocking_6
6284,clean,clean_9
6285,clean,clean_7
6286,clean,clean_5
6287,blocking_misuse,blocking_12
6288,width_mismatch,width_14
6289,width_mismatch,width_3
6290,unused_signal,unused_55
6291,unused_signal,unused_45
6292,clean,clean_9
6293,latch_inference,latch_39
6294,clean,clean_15
6295,clean,clean_12
6296,clean,clean_6
6297,unused_signal,unused_48
6298,width_mismatch,width_73
6299,blocking_misuse,blocking_70
6300,syntax_error,syntax_39
6301,clean,clean_14
6302,unused_signal,unused_83
6303,missing_default,case_66
6304,clean,clean_5
6305,multi_driver,mdrv_60
6306,comb_loop,loop_34
6307,syntax_error,syntax_49
6308,clean,clean_7
6309,multi_driver,mdrv_21
6310,latch_inference,latch_26
6311,clean,clean_2
6312,comb_loop,loop_26
6313,clean,clean_14
6314,latch_inference,latch_72
6315,comb_loop,loop_96
6316,clean,clean_18
6317,clean,clean_10
6318,clean,clean_19
6319,blocking_misuse,blocking_9
6320,blocking_misuse,blocking_19
6321,multi_driver,mdrv_58
6322,width_mismatch,width_57
6323,width_mismatch,width_2
6324,multi_driver,mdrv_56
6325,clean,clean_17
6326,syntax_error,syntax_59
6327,blocking_misuse,blocking_10
6328,clean,clean_6
6329,syntax_error,syntax_54
6330,latch_inference,latch_49
6331,clean,clean_12
6332,missing_default,case_79
6333,latch_inference,latch_10
6334,width_mismatch,width_6
6335,width_mismatch,width_44
6336,clean,clean_4
6337,clean,clean_8
6338,missing_default,case_16
6339,clean,clean_16
6340,width_mismatch,width_52
6341,clean,clean_6
6342,clean,clean_4
6343,width_mismatch,width_77
6344,clean,clean_12
6345,width_mismatch,width_49
6346,comb_loop,loop_91
6347,width_mismatch,width_95
6348,blocking_misuse,blocking_20
6349,comb_loop,loop_68
6350,width_mismatch,width_16
6351,syntax_error,syntax_22
6352,syntax_error,syntax_22
6353,comb_loop,loop_69
6354,missing_default,case_35
6355,clean,clean_12
6356,width_mismatch,width_119
6357,syntax_error,syntax_34
6358,latch_inference,latch_77
6359,clean,clean_3
6360,blocking_misuse,blocking_73
6361,missing_default,case_62
6362,clean,clean_17
6363,clean,clean_13
6364,latch_inference,latch_67
6365,clean,clean_3
6366,clean,clean_18
6367,multi_driver,mdrv_65
6368,clean,clean_17
6369,clean,clean_16
6370,blocking_misuse,blocking_35
6371,clean,clean_4
6372,clean,clean_4
6373,multi_driver,mdrv_18
6374,latch_inference,latch_0
6375,blocking_misuse,blocking_78
6376,latch_inference,latch_40
6377,multi_driver,mdrv_91
6378,width_mismatch,width_118
6379,comb_loop,loop_87
6380,blocking_misuse,blocking_27
6381,clean,clean_7
6382,multi_driver,mdrv_74
6383,blocking_misuse,blocking_57
6384,clean,clean_17
6385,multi_driver,mdrv_104
6386,missing_default,case_45
6387,comb_loop,loop_37
6388,unused_signal,unused_100
6389,width_mismatch,width_5
6390,unused_signal,unused_64
6391,latch_inference,latch_60
6392,clean,clean_13
6393,multi_driver,mdrv_69
6394,missing_default,case_59
6395,multi_driver,mdrv_14
6396,clean,clean_13
6397,unused_signal,unused_72
6398,width_mismatch,width_56
6399,clean,clean_4
6400,latch_inference,latch_43
6401,multi_driver,mdrv_28
6402,missing_default,case_31
6403,syntax_error,syntax_31
6404,width_mismatch,width_32
6405,comb_loop,loop_16
6406,missing_default,case_55
6407,syntax_error,syntax_59
6408,clean,clean_7
6409,latch_inference,latch_58
6410,clean,clean_4
6411,clean,clean_19
6412,width_mismatch,width_9
6413,multi_driver,mdrv_12
6414,width_mismatch,width_100
6415,multi_driver,mdrv_0
6416,syntax_error,syntax_49
6417,unused_signal,unused_84
6418,unused_signal,unused_55
6419,blocking_misuse,blocking_65
6420,multi_driver,mdrv_84
6421,latch_inference,latch_9
6422,clean,clean_11
6423,clean,clean_11
6424,syntax_error,syntax_51
6425,unused_signal,unused_88
6426,latch_inference,latch_23
6427,clean,clean_11
6428,comb_loop,loop_50
6429,unused_signal,unused_74
6430,latch_inference,latch_36
6431,multi_driver,mdrv_81
6432,syntax_error,syntax_71
6433,comb_loop,loop_93
6434,blocking_misuse,blocking_76
6435,comb_loop,loop_84
6436,syntax_error,syntax_27
6437,clean,clean_7
6438,multi_driver,mdrv_17
6439,missing_default,case_35
6440,latch_inference,latch_53
6441,missing_default,case_69
6442,unused_signal,unused_13
6443,width_mismatch,width_76
6444,unused_signal,unused_40
6445,width_mismatch,width_92
6446,multi_driver,mdrv_22
6447,missing_default,case_8
6448,missing_default,case_77
6449,latch_inference,latch_43
6450,clean,clean_1
6451,width_mismatch,width_13
6452,blocking_misuse,blocking_32
6453,clean,clean_5
6454,blocking_misuse,blocking_25
6455,unused_signal,unused_17
6456,width_mismatch,width_20
6457,unused_signal,unused_102
6458,clean,clean_2
6459,unused_signal,unused_61
6460,multi_driver,mdrv_88
6461,width_mismatch,width_52
6462,width_mismatch,width_115
6463,comb_loop,loop_4
6464,width_mismatch,width_112
6465,clean,clean_7
6466,latch_inference,latch_78
6467,comb_loop,loop_49
6468,syntax_error,syntax_21
6469,width_mismatch,width_59
6470,unused_signal,unused_13
6471,multi_driver,mdrv_102
6472,clean,clean_17
6473,syntax_error,syntax_47
6474,clean,clean_2
6475,multi_driver,mdrv_38
6476,missing_default,case_8
6477,missing_default,case_4
6478,width_mismatch,width_5
6479,multi_driver,mdrv_18
6480,multi_driver,mdrv_70
6481,width_mismatch,width_114
6482,blocking_misuse,blocking_58
6483,clean,clean_9
6484,missing_default,case_38
6485,clean,clean_1
6486,clean,clean_17
6487,clean,clean_9
6488,latch_inference,latch_3
6489,clean,clean_12
6490,clean,clean_3
6491,width_mismatch,width_60
6492,latch_inference,latch_11
6493,comb_loop,loop_41
6494,clean,clean_0
6495,missing_default,case_37
6496,comb_loop,loop_55
6497,missing_default,case_44
6498,multi_driver,mdrv_101
6499,unused_signal,unused_64
6500,width_mismatch,width_5
6501,latch_inference,latch_32
6502,syntax_error,syntax_30
6503,multi_driver,mdrv_12
6504,missing_default,case_14
6505,syntax_error,syntax_26
6506,blocking_misuse,blocking_55
6507,width_mismatch,width_54
6508,multi_driver,mdrv_96
6509,width_mismatch,width_105
6510,syntax_error,syntax_27
6511,clean,clean_13
6512,comb_loop,loop_39
6513,unused_signal,unused_3
6514,clean,clean_0
6515,blocking_misuse,blocking_18
6516,missing_default,case_7
6517,syntax_error,syntax_37
6518,comb_loop,loop_79
6519,width_mismatch,width_23
6520,syntax_error,syntax_40
6521,blocking_misuse,blocking_7
6522,unused_signal,unused_41
6523,missing_default,case_36
6524,syntax_error,syntax_70
6525,width_mismatch,width_42
6526,syntax_error,syntax_28
6527,latch_inference,latch_49
6528,width_mismatch,width_84
6529,multi_driver,mdrv_53
6530,clean,clean_13
6531,latch_inference,latch_0
6532,blocking_misuse,blocking_52
6533,latch_inference,latch_2
6534,comb_loop,loop_104
6535,blocking_misuse,blocking_71
6536,syntax_error,syntax_73
6537,comb_loop,loop_50
6538,missing_default,case_5
6539,syntax_error,syntax_60
6540,missing_default,case_77
6541,unused_signal,unused_98
6542,clean,clean_13
6543,width_mismatch,width_110
6544,multi_driver,mdrv_99
6545,multi_driver,mdrv_38
6546,blocking_misuse,blocking_26
6547,blocking_misuse,blocking_67
6548,comb_loop,loop_19
6549,missing_default,case_35
6550,clean,clean_19
6551,comb_loop,loop_118
6552,syntax_error,syntax_14
6553,unused_signal,unused_75
6554,missing_default,case_63
6555,syntax_error,syntax_18
6556,latch_inference,latch_55
6557,multi_driver,mdrv_92
6558,missing_default,case_5
6559,syntax_error,syntax_5
6560,missing_default,case_15
6561,latch_inference,latch_37
6562,clean,clean_17
6563,clean,clean_7
6564,clean,clean_16
6565,clean,clean_14
6566,blocking_misuse,blocking_76
6567,missing_default,case_8
6568,width_mismatch,width_97
6569,latch_inference,latch_37
6570,blocking_misuse,blocking_14
6571,multi_driver,mdrv_108
6572,syntax_error,syntax_75
6573,comb_loop,loop_10
6574,missing_default,case_37
6575,clean,clean_18
6576,latch_inference,latch_76
6577,width_mismatch,width_77
6578,syntax_error,syntax_37
6579,latch_inference,latch_22
6580,latch_inference,latch_39
6581,latch_inference,latch_39
6582,clean,clean_15
6583,unused_signal,unused_110
6584,clean,clean_2
6585,syntax_error,syntax_52
6586,clean,clean_16
6587,missing_default,case_68
6588,unused_signal,unused_105
6589,comb_loop,loop_26
6590,missing_default,case_2
6591,width_mismatch,width_9
6592,clean,clean_12
6593,missing_default,case_4
6594,blocking_misuse,blocking_45
6595,clean,clean_0
6596,clean,clean_17
6597,missing_default,case_11
6598,missing_default,case_66
6599,comb_loop,loop_51
6600,comb_loop,loop_108
6601,comb_loop,loop_90
6602,syntax_error,syntax_75
6603,missing_default,case_74
6604,syntax_error,syntax_79
6605,comb_loop,loop_66
6606,latch_inference,latch_78
6607,multi_driver,mdrv_115
6608,clean,clean_8
6609,syntax_error,syntax_30
6610,blocking_misuse,blocking_38
6611,missing_default,case_31
6612,unused_signal,unused_68
6613,blocking_misuse,blocking_23
6614,clean,clean_13
6615,width_mismatch,width_110
6616,latch_inference,latch_70
6617,clean,clean_10
6618,unused_signal,unused_57
6619,clean,clean_9
6620,clean,clean_19
6621,latch_inference,latch_42
6622,clean,clean_13
6623,multi_driver,mdrv_23
6624,multi_driver,mdrv_89
6625,syntax_error,syntax_74
6626,width_mismatch,width_11
6627,clean,clean_12
6628,clean,clean_14
6629,latch_inference,latch_2
6630,unused_signal,unused_75
6631,latch_inference,latch_27
6632,missing_default,case_27
6633,clean,clean_14
6634,blocking_misuse,blocking_24
6635,comb_loop,loop_15
6636,blocking_misuse,blocking_72
6637,syntax_error,syntax_4
6638,unused_signal,unused_61
6639,width_mismatch,width_87
6640,unused_signal,unused_65
6641,blocking_misuse,blocking_70
6642,syntax_error,syntax_24
6643,blocking_misuse,blocking_18
6644,multi_driver,mdrv_59
6645,latch_inference,latch_47
6646,comb_loop,loop_105
6647,multi_driver,mdrv_10
6648,width_mismatch,width_114
6649,blocking_misuse,blocking_52
6650,unused_signal,unused_114
6651,multi_driver,mdrv_63
6652,unused_signal,unused_90
6653,missing_default,case_63
6654,unused_signal,unused_108
6655,width_mismatch,width_12
6656,width_mismatch,width_88
6657,syntax_error,syntax_62
6658,blocking_misuse,blocking_62
6659,syntax_error,syntax_17
6660,clean,clean_18
6661,comb_loop,loop_64
6662,unused_signal,unused_108
6663,blocking_misuse,blocking_21
6664,missing_default,case_36
6665,unused_signal,unused_69
6666,clean,clean_5
6667,blocking_misuse,blocking_19
6668,width_mismatch,width_108
6669,width_mismatch,width_105
6670,width_mismatch,width_101
6671,syntax_error,syntax_44
6672,unused_signal,unused_13
6673,missing_default,case_35
6674,width_mismatch,width_77
6675,blocking_misuse,blocking_8
6676,width_mismatch,width_81
6677,latch_inference,latch_42
6678,latch_inference,latch_5
6679,clean,clean_11
6680,syntax_error,syntax_51
6681,latch_inference,latch_46
6682,clean,clean_0
6683,clean,clean_10
6684,syntax_error,syntax_23
6685,clean,clean_2
6686,clean,clean_15
6687,clean,clean_4
6688,clean,clean_6
6689,multi_driver,mdrv_40
6690,multi_driver,mdrv_106
6691,clean,clean_18
6692,multi_driver,mdrv_54
6693,comb_loop,loop_72
6694,latch_inference,latch_3
6695,width_mismatch,width_10
6696,clean,clean_2
6697,blocking_misuse,blocking_16
6698,multi_driver,mdrv_82
6699,comb_loop,loop_68
6700,clean,clean_3
6701,clean,clean_6
6702,width_mismatch,width_105
6703,multi_driver,mdrv_114
6704,syntax_error,syntax_63
6705,width_mismatch,width_3
6706,latch_inference,latch_10
6707,clean,clean_1
6708,blocking_misuse,blocking_51
6709,clean,clean_19
6710,missing_default,case_31
6711,multi_driver,mdrv_73
6712,comb_loop,loop_116
6713,clean,clean_12
6714,missing_default,case_64
6715,unused_signal,unused_92
6716,clean,clean_18
6717,syntax_error,syntax_66
6718,width_mismatch,width_113
6719,blocking_misuse,blocking_10
6720,clean,clean_17
6721,missing_default,case_79
6722,latch_inference,latch_45
6723,clean,clean_16
6724,blocking_misuse,blocking_15
6725,width_mismatch,width_67
6726,clean,clean_19
6727,clean,clean_16
6728,clean,clean_8
6729,syntax_error,syntax_15
6730,width_mismatch,width_43
6731,latch_inference,latch_65
6732,comb_loop,loop_63
6733,clean,clean_4
6734,clean,clean_8
6735,comb_loop,loop_15
6736,latch_inference,latch_61
6737,unused_signal,unused_66
6738,blocking_misuse,blocking_57
6739,unused_signal,unused_57
6740,blocking_misuse,blocking_21
6741,syntax_error,syntax_49
6742,multi_driver,mdrv_28
6743,width_mismatch,width_8
6744,multi_driver,mdrv_98
6745,missing_default,case_44
6746,blocking_misuse,blocking_46
6747,missing_default,case_60
6748,unused_signal,unused_37
6749,clean,clean_17
6750,multi_driver,mdrv_12
6751,unused_signal,unused_96
6752,missing_default,case_20
6753,width_mismatch,width_72
6754,clean,clean_10
6755,multi_driver,mdrv_81
6756,clean,clean_9
6757,width_mismatch,width_45
6758,syntax_error,syntax_34
6759,clean,clean_11
6760,blocking_misuse,blocking_30
6761,multi_driver,mdrv_9
6762,missing_default,case_67
6763,clean,clean_5
6764,clean,clean_6
6765,clean,clean_0
6766,comb_loop,loop_9
6767,unused_signal,unused_68
6768,latch_inference,latch_0
6769,comb_loop,loop_8
6770,blocking_misuse,blocking_37
6771,width_mismatch,width_79
6772,latch_inference,latch_23
6773,clean,clean_7
6774,latch_inference,latch_3
6775,clean,clean_12
6776,clean,clean_8
6777,multi_driver,mdrv_3
6778,clean,clean_9
6779,clean,clean_15
6780,multi_driver,mdrv_90
6781,comb_loop,loop_30
6782,clean,clean_0
6783,clean,clean_4
6784,blocking_misuse,blocking_19
6785,clean,clean_7
6786,syntax_error,syntax_20
6787,clean,clean_17
6788,latch_inference,latch_47
6789,multi_driver,mdrv_25
6790,clean,clean_12
6791,clean,clean_10
6792,syntax_error,syntax_63
6793,clean,clean_12
6794,multi_driver,mdrv_48
6795,missing_default,case_9
6796,latch_inference,latch_37
6797,unused_signal,unused_106
6798,blocking_misuse,blocking_64
6799,missing_default,case_74
6800,unused_signal,unused_59
6801,missing_default,case_21
6802,clean,clean_3
6803,syntax_error,syntax_9
6804,comb_loop,loop_80
6805,blocking_misuse,blocking_26
6806,width_mismatch,width_23
6807,clean,clean_13
6808,clean,clean_10
6809,syntax_error,syntax_78
6810,clean,clean_19
6811,clean,clean_12
6812,comb_loop,loop_52
6813,width_mismatch,width_73
6814,comb_loop,loop_31
6815,latch_inference,latch_37
6816,blocking_misuse,blocking_42
6817,multi_driver,mdrv_56
6818,latch_inference,latch_57
6819,clean,clean_4
6820,missing_default,case_56
6821,comb_loop,loop_15
6822,comb_loop,loop_35
6823,clean,clean_1
6824,width_mismatch,width_58
6825,width_mismatch,width_62
6826,multi_driver,mdrv_77
6827,missing_default,case_31
6828,blocking_misuse,blocking_14
6829,latch_inference,latch_54
6830,latch_inference,latch_29
6831,blocking_misuse,blocking_25
6832,comb_loop,loop_65
6833,comb_loop,loop_68
6834,latch_inference,latch_41
6835,latch_inference,latch_23
6836,clean,clean_13
6837,multi_driver,mdrv_21
6838,multi_driver,mdrv_13
6839,comb_loop,loop_27
6840,clean,clean_12
6841,clean,clean_6
6842,unused_signal,unused_87
6843,clean,clean_1
6844,clean,clean_4
6845,multi_driver,mdrv_48
6846,width_mismatch,width_61
6847,latch_inference,latch_52
6848,unused_signal,unused_51
6849,blocking_misuse,blocking_27
6850,unused_signal,unused_44
6851,unused_signal,unused_80
6852,width_mismatch,width_8
6853,clean,clean_12
6854,latch_inference,latch_62
6855,syntax_error,syntax_31
6856,blocking_misuse,blocking_75
6857,width_mismatch,width_62
6858,latch_inference,latch_27
6859,width_mismatch,width_108
6860,syntax_error,syntax_49
6861,clean,clean_6
6862,blocking_misuse,blocking_31
6863,multi_driver,mdrv_36
6864,clean,clean_1
6865,comb_loop,loop_19
6866,clean,clean_11
6867,width_mismatch,width_79
6868,latch_inference,latch_22
6869,clean,clean_16
6870,comb_loop,loop_16
6871,unused_signal,unused_58
6872,latch_inference,latch_74
6873,unused_signal,unused_12
6874,width_mismatch,width_14
6875,unused_signal,unused_26
6876,multi_driver,mdrv_14
6877,clean,clean_8
6878,width_mismatch,width_52
6879,blocking_misuse,blocking_48
6880,comb_loop,loop_45
6881,multi_driver,mdrv_40
6882,unused_signal,unused_34
6883,syntax_error,syntax_59
6884,width_mismatch,width_58
6885,width_mismatch,width_64
6886,clean,clean_19
6887,blocking_misuse,blocking_78
6888,unused_signal,unused_79
6889,comb_loop,loop_28
6890,clean,clean_7
6891,syntax_error,syntax_16
6892,width_mismatch,width_27
6893,multi_driver,mdrv_114
6894,clean,clean_4
6895,blocking_misuse,blocking_34
6896,missing_default,case_49
6897,clean,clean_17
6898,multi_driver,mdrv_60
6899,syntax_error,syntax_50
6900,blocking_misuse,blocking_52
6901,comb_loop,loop_89
6902,syntax_error,syntax_46
6903,clean,clean_13
6904,width_mismatch,width_78
6905,width_mismatch,width_11
6906,latch_inference,latch_78
6907,clean,clean_11
6908,width_mismatch,width_6
6909,unused_signal,unused_75
6910,unused_signal,unused_68
6911,multi_driver,mdrv_42
6912,clean,clean_2
6913,unused_signal,unused_24
6914,clean,clean_19
6915,multi_driver,mdrv_100
